ds,y,quarter,month,monthly_avg_sales,is_holiday_spike
2017-03-30,656.407,1,3,294.548116091954,0
2017-03-31,4981.010800000004,1,3,294.548116091954,0
2017-04-01,5972.988000000005,2,4,206.11807586206896,0
2017-04-02,822.9699999999998,2,4,206.11807586206896,0
2017-04-03,32.528,2,4,206.11807586206896,0
2017-04-04,808.4700000000001,2,4,206.11807586206896,0
2017-04-06,114.42000000000002,2,4,206.11807586206896,0
2017-04-07,1971.2904999999996,2,4,206.11807586206896,0
2017-04-08,6401.9299999999985,2,4,206.11807586206896,0
2017-04-09,1626.7099999999998,2,4,206.11807586206896,0
2017-04-10,755.5289999999999,2,4,206.11807586206896,0
2017-04-11,319.8059999999998,2,4,206.11807586206896,0
2017-04-12,69.65999999999998,2,4,206.11807586206896,0
2017-04-13,1345.8239999999998,2,4,206.11807586206896,0
2017-04-14,652.9299999999997,2,4,206.11807586206896,0
2017-04-15,332.3379999999999,2,4,206.11807586206896,0
2017-04-16,944.429,2,4,206.11807586206896,0
2017-04-17,3431.459000000001,2,4,206.11807586206896,0
2017-04-20,2033.2399999999998,2,4,206.11807586206896,0
2017-04-21,1254.5640000000005,2,4,206.11807586206896,0
2017-04-22,947.6920000000002,2,4,206.11807586206896,0
2017-04-23,1199.2220000000004,2,4,206.11807586206896,0
2017-04-24,928.5580000000004,2,4,206.11807586206896,0
2017-04-25,678.1129999999998,2,4,206.11807586206896,0
2017-04-26,61.60799999999999,2,4,206.11807586206896,0
2017-04-27,576.5755999999999,2,4,206.11807586206896,0
2017-04-28,795.2960000000002,2,4,206.11807586206896,0
2017-04-29,1053.26,2,4,206.11807586206896,0
2017-04-30,1390.1260000000009,2,4,206.11807586206896,0
2017-05-01,4108.370000000001,2,5,210.92355333333333,0
2017-05-02,399.1099999999999,2,5,210.92355333333333,0
2017-05-03,1386.3459999999998,2,5,210.92355333333333,0
2017-05-04,1389.4050000000007,2,5,210.92355333333333,0
2017-05-05,185.12300000000005,2,5,210.92355333333333,0
2017-05-06,3183.3697999999995,2,5,210.92355333333333,0
2017-05-07,2549.468,2,5,210.92355333333333,0
2017-05-08,3658.5539999999983,2,5,210.92355333333333,0
2017-05-09,1078.2219999999998,2,5,210.92355333333333,0
2017-05-11,449.4689999999999,2,5,210.92355333333333,0
2017-05-12,970.3839999999999,2,5,210.92355333333333,0
2017-05-13,3066.377999999998,2,5,210.92355333333333,0
2017-05-14,4182.062000000002,2,5,210.92355333333333,0
2017-05-15,421.264,2,5,210.92355333333333,0
2017-05-16,221.02400000000006,2,5,210.92355333333333,0
2017-05-18,1830.5079999999998,2,5,210.92355333333333,0
2017-05-19,4919.181999999997,2,5,210.92355333333333,0
2017-05-20,2997.5780000000013,2,5,210.92355333333333,0
2017-05-21,538.0199999999998,2,5,210.92355333333333,0
2017-05-22,336.56199999999995,2,5,210.92355333333333,0
2017-05-23,241.43599999999998,2,5,210.92355333333333,0
2017-05-25,886.0259999999996,2,5,210.92355333333333,0
2017-05-26,270.24000000000007,2,5,210.92355333333333,0
2017-05-27,2084.9080000000004,2,5,210.92355333333333,0
2017-05-28,1480.103,2,5,210.92355333333333,0
2017-05-29,691.1080000000001,2,5,210.92355333333333,0
2017-05-30,736.8904,2,5,210.92355333333333,0
2017-06-01,5058.361999999997,2,6,212.9967633193863,0
2017-06-02,135.70600000000005,2,6,212.9967633193863,0
2017-06-03,2952.035999999999,2,6,212.9967633193863,0
2017-06-04,279.4139999999999,2,6,212.9967633193863,0
2017-06-05,491.11200000000014,2,6,212.9967633193863,0
2017-06-06,31.35,2,6,212.9967633193863,0
2017-06-08,2227.038,2,6,212.9967633193863,0
2017-06-09,939.1329999999996,2,6,212.9967633193863,0
2017-06-10,2513.343,2,6,212.9967633193863,0
2017-06-11,1580.8940000000005,2,6,212.9967633193863,0
2017-06-12,1679.9679999999998,2,6,212.9967633193863,0
2017-06-13,1156.0179999999996,2,6,212.9967633193863,0
2017-06-15,4057.5100000000034,2,6,212.9967633193863,0
2017-06-16,2724.193999999999,2,6,212.9967633193863,0
2017-06-17,3896.671999999998,2,6,212.9967633193863,0
2017-06-18,1031.1555000000003,2,6,212.9967633193863,0
2017-06-19,2115.941,2,6,212.9967633193863,0
2017-06-20,1028.2280000000003,2,6,212.9967633193863,0
2017-06-21,595.6560000000001,2,6,212.9967633193863,0
2017-06-22,579.019,2,6,212.9967633193863,0
2017-06-24,1287.6139999999998,2,6,212.9967633193863,0
2017-06-25,1508.3519999999994,2,6,212.9967633193863,0
2017-06-26,4224.136000000003,2,6,212.9967633193863,0
2017-06-27,1644.906,2,6,212.9967633193863,0
2017-06-29,4521.991199999999,2,6,212.9967633193863,0
2017-06-30,4721.976999999995,2,6,212.9967633193863,0
2017-07-01,639.83,3,7,207.37760140845072,0
2017-07-02,169.19199999999995,3,7,207.37760140845072,0
2017-07-03,6963.404000000002,3,7,207.37760140845072,0
2017-07-05,476.3540000000001,3,7,207.37760140845072,0
2017-07-06,380.37799999999993,3,7,207.37760140845072,0
2017-07-07,1620.25,3,7,207.37760140845072,0
2017-07-08,1980.2639999999994,3,7,207.37760140845072,0
2017-07-09,1671.2140000000004,3,7,207.37760140845072,0
2017-07-10,359.21399999999994,3,7,207.37760140845072,0
2017-07-11,1728.892,3,7,207.37760140845072,0
2017-07-12,3.8160000000000003,3,7,207.37760140845072,0
2017-07-13,504.542,3,7,207.37760140845072,0
2017-07-14,3598.9339999999984,3,7,207.37760140845072,0
2017-07-15,2132.2290000000007,3,7,207.37760140845072,0
2017-07-16,316.6359999999999,3,7,207.37760140845072,0
2017-07-17,2191.8730000000005,3,7,207.37760140845072,0
2017-07-18,2106.794000000001,3,7,207.37760140845072,0
2017-07-20,2283.207999999999,3,7,207.37760140845072,0
2017-07-21,3685.9439999999972,3,7,207.37760140845072,0
2017-07-22,556.3140000000002,3,7,207.37760140845072,0
2017-07-23,898.1879999999996,3,7,207.37760140845072,0
2017-07-24,2399.959999999999,3,7,207.37760140845072,0
2017-07-25,798.7419999999996,3,7,207.37760140845072,0
2017-07-26,2012.3019999999997,3,7,207.37760140845072,0
2017-07-27,1142.6799999999996,3,7,207.37760140845072,0
2017-07-28,1170.564,3,7,207.37760140845072,0
2017-07-29,1391.2940000000003,3,7,207.37760140845072,0
2017-07-30,523.3759999999999,3,7,207.37760140845072,0
2017-07-31,1558.028,3,7,207.37760140845072,0
2017-08-01,2085.6500000000005,3,8,225.27487677053824,0
2017-08-03,531.3479999999998,3,8,225.27487677053824,0
2017-08-04,20.069999999999997,3,8,225.27487677053824,0
2017-08-05,503.67600000000016,3,8,225.27487677053824,0
2017-08-06,1424.0260000000003,3,8,225.27487677053824,0
2017-08-07,3479.6240000000003,3,8,225.27487677053824,0
2017-08-10,1823.0700000000006,3,8,225.27487677053824,0
2017-08-11,708.7259999999999,3,8,225.27487677053824,0
2017-08-12,3693.0840000000017,3,8,225.27487677053824,0
2017-08-13,2643.1640000000007,3,8,225.27487677053824,0
2017-08-14,440.7360000000002,3,8,225.27487677053824,0
2017-08-15,1949.8720000000003,3,8,225.27487677053824,0
2017-08-16,80.56400000000002,3,8,225.27487677053824,0
2017-08-17,9517.287999999999,3,8,225.27487677053824,0
2017-08-18,7078.484000000005,3,8,225.27487677053824,0
2017-08-19,512.4460000000003,3,8,225.27487677053824,0
2017-08-20,692.95,3,8,225.27487677053824,0
2017-08-21,8551.053999999996,3,8,225.27487677053824,0
2017-08-22,524.54,3,8,225.27487677053824,0
2017-08-23,4590.343999999997,3,8,225.27487677053824,0
2017-08-24,685.056,3,8,225.27487677053824,0
2017-08-25,361.98800000000006,3,8,225.27487677053824,0
2017-08-26,190.6599999999999,3,8,225.27487677053824,0
2017-08-27,6190.537999999997,3,8,225.27487677053824,0
2017-08-28,1443.6320000000003,3,8,225.27487677053824,0
2017-08-29,235.46800000000002,3,8,225.27487677053824,0
2017-08-31,3162.829999999998,3,8,225.27487677053824,0
2017-09-01,1261.81,3,9,222.45115379609544,0
2017-09-02,9354.854000000003,3,9,222.45115379609544,0
2017-09-03,1595.8489999999997,3,9,222.45115379609544,0
2017-09-04,5360.202000000002,3,9,222.45115379609544,0
2017-09-05,327.0439999999999,3,9,222.45115379609544,0
2017-09-07,3848.565000000001,3,9,222.45115379609544,0
2017-09-08,2184.327,3,9,222.45115379609544,0
2017-09-09,4356.061000000003,3,9,222.45115379609544,0
2017-09-10,2506.6459999999997,3,9,222.45115379609544,0
2017-09-11,5564.006000000001,3,9,222.45115379609544,0
2017-09-12,491.54999999999995,3,9,222.45115379609544,0
2017-09-13,15.920000000000003,3,9,222.45115379609544,0
2017-09-14,4367.346999999998,3,9,222.45115379609544,0
2017-09-15,7285.025999999995,3,9,222.45115379609544,0
2017-09-16,849.6500000000001,3,9,222.45115379609544,0
2017-09-17,4979.226000000002,3,9,222.45115379609544,0
2017-09-18,1511.9299999999996,3,9,222.45115379609544,0
2017-09-19,1648.1879999999999,3,9,222.45115379609544,0
2017-09-20,7359.918000000003,3,9,222.45115379609544,0
2017-09-21,338.1720000000002,3,9,222.45115379609544,0
2017-09-22,7871.213000000004,3,9,222.45115379609544,0
2017-09-23,2395.785999999999,3,9,222.45115379609544,0
2017-09-24,6450.462000000003,3,9,222.45115379609544,0
2017-09-25,1412.213,3,9,222.45115379609544,0
2017-09-26,1486.5759999999996,3,9,222.45115379609544,0
2017-09-28,559.2709999999998,3,9,222.45115379609544,0
2017-09-29,1944.0799999999995,3,9,222.45115379609544,0
2017-09-30,540.7600000000001,3,9,222.45115379609544,0
2017-10-01,2978.4660000000003,4,10,244.59460891330892,0
2017-10-02,5418.021999999996,4,10,244.59460891330892,0
2017-10-03,2504.4800000000005,4,10,244.59460891330892,0
2017-10-04,19.98,4,10,244.59460891330892,0
2017-10-05,6684.616000000001,4,10,244.59460891330892,0
2017-10-06,1499.6520000000005,4,10,244.59460891330892,0
2017-10-07,2749.209999999999,4,10,244.59460891330892,0
2017-10-08,608.3559999999999,4,10,244.59460891330892,0
2017-10-09,1496.5889999999995,4,10,244.59460891330892,0
2017-10-10,239.35799999999995,4,10,244.59460891330892,0
2017-10-12,5635.3539999999975,4,10,244.59460891330892,0
2017-10-13,8405.801999999996,4,10,244.59460891330892,0
2017-10-14,134.332,4,10,244.59460891330892,0
2017-10-15,1017.94,4,10,244.59460891330892,0
2017-10-16,3473.5970000000016,4,10,244.59460891330892,0
2017-10-17,126.35199999999999,4,10,244.59460891330892,0
2017-10-19,2781.8702000000003,4,10,244.59460891330892,0
2017-10-20,1333.8579999999997,4,10,244.59460891330892,0
2017-10-21,4537.201000000001,4,10,244.59460891330892,0
2017-10-22,15158.877,4,10,244.59460891330892,0
2017-10-23,3352.3940000000002,4,10,244.59460891330892,0
2017-10-24,529.0849999999998,4,10,244.59460891330892,0
2017-10-26,999.868,4,10,244.59460891330892,0
2017-10-27,1086.32,4,10,244.59460891330892,0
2017-10-28,408.72599999999983,4,10,244.59460891330892,0
2017-10-29,46.96,4,10,244.59460891330892,0
2017-10-30,4025.7299999999973,4,10,244.59460891330892,0
2017-10-31,523.9279999999999,4,10,244.59460891330892,0
2017-11-01,2921.4300000000003,4,11,239.60643847722636,1
2017-11-02,6294.385999999997,4,11,239.60643847722636,1
2017-11-03,4536.936999999999,4,11,239.60643847722636,1
2017-11-04,10668.096,4,11,239.60643847722636,1
2017-11-05,2355.064,4,11,239.60643847722636,1
2017-11-06,4288.749999999999,4,11,239.60643847722636,1
2017-11-07,2413.3779999999997,4,11,239.60643847722636,1
2017-11-08,384.10000000000014,4,11,239.60643847722636,1
2017-11-09,4751.492000000004,4,11,239.60643847722636,1
2017-11-10,4007.547999999998,4,11,239.60643847722636,1
2017-11-11,1815.2179999999996,4,11,239.60643847722636,1
2017-11-12,2911.3859999999995,4,11,239.60643847722636,1
2017-11-13,6633.420200000005,4,11,239.60643847722636,1
2017-11-14,834.6579999999999,4,11,239.60643847722636,1
2017-11-15,559.2000000000002,4,11,239.60643847722636,1
2017-11-16,4755.233999999999,4,11,239.60643847722636,1
2017-11-17,13694.882800000003,4,11,239.60643847722636,1
2017-11-18,1469.7560000000008,4,11,239.60643847722636,1
2017-11-19,7397.271999999999,4,11,239.60643847722636,1
2017-11-20,2988.2739999999985,4,11,239.60643847722636,1
2017-11-21,2236.184,4,11,239.60643847722636,1
2017-11-22,35.71200000000001,4,11,239.60643847722636,1
2017-11-23,1153.1090000000002,4,11,239.60643847722636,1
2017-11-24,4959.641,4,11,239.60643847722636,1
2017-11-25,3666.1569999999997,4,11,239.60643847722636,1
2017-11-26,5048.172000000004,4,11,239.60643847722636,1
2017-11-27,1618.2540000000006,4,11,239.60643847722636,1
2017-11-28,6912.944000000004,4,11,239.60643847722636,1
2017-11-29,491.8879999999999,4,11,239.60643847722636,1
2017-11-30,6645.282000000001,4,11,239.60643847722636,1
2017-12-01,5331.177999999998,4,12,231.03231782670454,1
2017-12-02,9951.182000000006,4,12,231.03231782670454,1
2017-12-03,1403.8419999999999,4,12,231.03231782670454,1
2017-12-04,2639.638,4,12,231.03231782670454,1
2017-12-05,1453.1359999999995,4,12,231.03231782670454,1
2017-12-06,10.679999999999996,4,12,231.03231782670454,1
2017-12-07,2916.5140000000006,4,12,231.03231782670454,1
2017-12-08,7643.041,4,12,231.03231782670454,1
2017-12-09,5470.390000000001,4,12,231.03231782670454,1
2017-12-10,3873.5589999999966,4,12,231.03231782670454,1
2017-12-11,2823.9649999999997,4,12,231.03231782670454,1
2017-12-13,580.9359999999999,4,12,231.03231782670454,1
2017-12-14,3897.713999999997,4,12,231.03231782670454,1
2017-12-15,306.88800000000015,4,12,231.03231782670454,1
2017-12-16,858.7020000000002,4,12,231.03231782670454,1
2017-12-17,2027.7580000000007,4,12,231.03231782670454,1
2017-12-18,3645.9109999999996,4,12,231.03231782670454,1
2017-12-19,1895.9260000000006,4,12,231.03231782670454,1
2017-12-20,377.7359999999999,4,12,231.03231782670454,1
2017-12-21,2140.94,4,12,231.03231782670454,1
2017-12-22,7442.021000000004,4,12,231.03231782670454,1
2017-12-23,1926.7759999999996,4,12,231.03231782670454,1
2017-12-24,6233.0540000000055,4,12,231.03231782670454,1
2017-12-25,2698.927000000001,4,12,231.03231782670454,1
2017-12-26,814.594,4,12,231.03231782670454,1
2017-12-27,177.636,4,12,231.03231782670454,1
2017-12-28,1657.3508000000006,4,12,231.03231782670454,1
2017-12-29,2915.5340000000006,4,12,231.03231782670454,1
2017-12-30,713.7900000000002,4,12,231.03231782670454,1
